HEA Phase Dataset v1d,,,,,,,,,,,,,,,,
Alloy_ID,Alloy,Num_of_Elem,VEC,Atom.Size.Diff,Elect.Diff,dHmix,dSmix,,Sythesis_Route Hot-Cold_Working Homog_Temp,,Homog_Time,Anneal_Temp,Anneal_Time,Quench_Proc,Phases,References
Alloy 0981,V10Cr10Fe45Co35Ni0,4,7.85,1.7206,0.0859,-4.67,9.87,AC,-,1100,360,900,10,WQ,FCC_PLUS_BCC,10.1038/s41598-019-39570-y
Alloy 0982,V10Cr10Fe45Co10Ni25,5,8.1,1.7393,0.0927,-5.82,11.61,AC,-,1100,360,900,10,WQ,FCC_SS,10.1038/s41598-019-39570-y
Alloy 0983,V10Cr10Fe45Co20Ni15,5,8,1.7325,0.0901,-5.36,11.86,AC,-,1100,360,900,10,WQ,FCC_SS,10.1038/s41598-019-39570-y
Alloy 0984,V10Cr10Fe45Co30Ni5,5,7.9,1.7248,0.0874,-4.9,11.07,AC,-,1100,360,900,10,WQ,FCC_PLUS_BCC,10.1038/s41598-019-39570-y
Alloy 0985,V10Cr10Fe45Co35Ni0,4,7.85,1.7206,0.0859,-4.67,9.87,AC,-,1100,360,900,10,WQ,FCC_PLUS_BCC,10.1038/s41598-019-39570-y
Alloy 0986,HfNbTiVZr,5,4.4,6.08,0.14,0.16,13.38,AC,-,-,-,-,-,-,BCC_SS,10.3390/ma11020208
Alloy 0987,CrNbTiZr,4,4.75,7.84,0.12,-5,11.53,AC,-,-,-,-,-,-,BCC_SS,10.3390/ma11020208
Alloy 0988,HfMoNbTiZr,5,4.6,5.06,0.31,-1.6,13.38,AC,-,-,-,-,-,-,BCC_SS,10.3390/ma11020208
Alloy 0989,ZrTiHfV0.5Nb0.5,5,4.25,6.4405,0.1345,0.4375,12.97,AC,-,-,-,-,-,-,BCC_SS,10.3390/ma11020208
Alloy 0990,Zr2.0TiHfVNb2.0,5,4.43,6.8022,0.1374,1.4694,12.89,AC,-,-,-,-,-,-,BCC_SS,10.3390/ma11020208
Alloy 0991,ZrTiHfNb0.5Mo0.5,5,4.38,5.7038,0.2705,-2.125,12.97,AC,-,-,-,-,-,-,BCC_SS,10.3390/ma11020208
Alloy 0992,ZrTiHfNb0.5Ta0.5,5,4.25,4.8621,0.1182,0.875,12.97,AC,-,-,-,-,-,-,BCC_SS,10.3390/ma11020208
Alloy 0993,HfNbTiVZr,5,4.4,6.08,0.14,0.16,13.38,AC,-,-,-,-,-,-,BCC_SS,10.3390/ma11020208
Alloy 0994,Re10Nb30Ti30Zr30,4,4.6,5.4208,0.1649,-8.16,10.92,AC,HIP,1400,120,1400,360,20 K/min,Im,10.1016/j.jallcom.2018.12.325
Alloy 0995,NbTiZr,3,4.67,1.0641,0.0411,3.1111,9.13,AC,HIP,1400,120,1400,360,20 K/min,BCC_SS,10.1016/j.jallcom.2018.12.325
Alloy 0996,Ta10Nb30Ti30Zr30,4,4.4,4.9917,0.1099,2.64,10.92,AC,HIP,1400,120,1400,360,20 K/min,BCC_SS,10.1016/j.jallcom.2018.12.325
Alloy 0997,Cr10Nb30Ti30Zr30,4,4.5,7.0235,0.1211,-0.96,10.92,AC,HIP,1400,120,1400,360,20 K/min,BCC_SS,10.1016/j.jallcom.2018.12.325
Alloy 0998,Re10Nb30Ti30Zr30,4,4.6,5.4208,0.1649,-8.16,10.92,AC,HIP,1400,120,1400,360,20 K/min,Im,10.1016/j.jallcom.2018.12.325
Alloy 0999,NbTiZr,3,4.67,1.0641,0.0411,3.1111,9.13,AC,HIP,1400,120,1400,360,20 K/min,BCC_SS,10.1016/j.jallcom.2018.12.325
Alloy 1000,Ta10Nb30Ti30Zr30,4,4.4,4.9917,0.1099,2.64,10.92,AC,HIP,1400,120,1400,360,20 K/min,BCC_SS,10.1016/j.jallcom.2018.12.325
Alloy 1001,Cr10Nb30Ti30Zr30,4,4.5,7.0235,0.1211,-0.96,10.92,AC,HIP,1400,120,1400,360,20 K/min,BCC_SS,10.1016/j.jallcom.2018.12.325
Alloy 1002,Re10Nb30Ti30Zr30,4,4.6,5.4208,0.1649,-8.16,10.92,AC,HIP,1400,120,1400,360,20 K/min,Im,10.1016/j.jallcom.2018.12.325
Alloy 1003,NbTiZr,3,4.67,1.0641,0.0411,3.1111,9.13,AC,HIP,1400,120,1400,360,20 K/min,BCC_SS,10.1016/j.jallcom.2018.12.325
Alloy 1004,Ta10Nb30Ti30Zr30,4,4.4,4.9917,0.1099,2.64,10.92,AC,HIP,1400,120,1400,360,20 K/min,BCC_SS,10.1016/j.jallcom.2018.12.325
Alloy 1005,Cr10Nb30Ti30Zr30,4,4.5,7.0235,0.1211,-0.96,10.92,AC,HIP,1400,120,1400,360,20 K/min,BCC_SS,10.1016/j.jallcom.2018.12.325
Alloy 1006,Re10Nb30Ti30Zr30,4,4.6,5.4208,0.1649,-8.16,10.92,AC,HIP,1400,120,1400,360,20 K/min,Im,10.1016/j.jallcom.2018.12.325
Alloy 1007,VCrFeTa0.3W0.3,5,6.19,4.5515,0.2103,-5.4105,12.32,AC,-,-,-,800,1500,WQ,BCC_SS,10.3390/e20120951
Alloy 1008,CrFeTaVW,4,6.25,3.9889,0.293,-2.5,11.53,AC,-,-,-,800,1500,WQ,Im,10.3390/e20120951
Alloy 1009,HfMoNbTaTiZr,6,3.67,19.0595,0.2462,1.8889,12.41,AC,-,-,-,-,-,-,Im,10.3390/e21010015
Alloy 1010,HfMoTaTiZr,5,4.6,6.0879,0.3112,-1.92,13.38,AC,-,-,-,-,-,-,BCC_SS,10.3390/e21010015
Alloy 1011,HfMoNbTaZr,5,4.8,6.3013,0.3112,-1.12,13.38,AC,-,-,-,-,-,-,BCC_SS,10.3390/e21010015
Alloy 1012,HfMoNbTaTi,5,4.4,4.9944,0.1183,2.72,13.38,AC,-,-,-,-,-,-,BCC_SS,10.3390/e21010015
Alloy 1013,HfMoNbTaTiZr,6,3.67,19.0595,0.2462,1.8889,12.41,AC,-,-,-,-,-,-,Im,10.3390/e21010015
Alloy 1014,HfMoTaTiZr,5,4.6,6.0879,0.3112,-1.92,13.38,AC,-,-,-,-,-,-,BCC_SS,10.3390/e21010015
Alloy 1015,HfMoNbTiZr,5,4.6,5.06,0.31,-1.6,13.38,AC,-,-,-,-,-,-,Im,10.3390/e21010015
Alloy 1016,HfMoNbTaZr,5,4.8,6.3013,0.3112,-1.12,13.38,AC,-,-,-,-,-,-,BCC_SS,10.3390/e21010015
Alloy 1017,HfMoNbTaTi,5,4.4,4.9944,0.1183,2.72,13.38,AC,-,-,-,-,-,-,BCC_SS,10.3390/e21010015
Alloy 1018,HfMoNbTaTiZr,6,3.67,19.0595,0.2462,1.8889,12.41,AC,-,-,-,-,-,-,Im,10.3390/e21010015
Alloy 1019,HfMoTaTiZr,5,4.6,6.0879,0.3112,-1.92,13.38,AC,-,-,-,-,-,-,BCC_SS,10.3390/e21010015
Alloy 1020,HfMoNbTiZr,5,4.6,5.06,0.31,-1.6,13.38,AC,-,-,-,-,-,-,Im,10.3390/e21010015
Alloy 1021,HfMoNbTaZr,5,4.8,6.3013,0.3112,-1.12,13.38,AC,-,-,-,-,-,-,BCC_SS,10.3390/e21010015
Alloy 1022,HfMoNbTaTi,5,4.4,4.9944,0.1183,2.72,13.38,AC,-,-,-,-,-,-,BCC_SS,10.3390/e21010015
Alloy 1023,HfMoNbTaTiZr,6,3.67,19.0595,0.2462,1.8889,12.41,AC,-,-,-,-,-,-,Im,10.3390/e21010015
Alloy 1024,HfMoTaTiZr,5,4.6,6.0879,0.3112,-1.92,13.38,AC,-,-,-,-,-,-,BCC_SS,10.3390/e21010015
Alloy 1025,HfMoNbTiZr,5,4.6,5.06,0.31,-1.6,13.38,AC,-,-,-,-,-,-,Im,10.3390/e21010015
Alloy 1026,HfMoNbTaZr,5,4.8,6.3013,0.3112,-1.12,13.38,AC,-,-,-,-,-,-,BCC_SS,10.3390/e21010015
Alloy 1027,HfMoNbTaTi,5,4.4,4.9944,0.1183,2.72,13.38,AC,-,-,-,-,-,-,BCC_SS,10.3390/e21010015
Alloy 1028,CoCrFeNi,4,8.25,1.03,0.1,-3.75,11.53,AC,CW,1100,1440,550,15,-,FCC_SS,10.1016/j.msea.2019.138526
Alloy 1029,CoCrFeNi,4,8.25,1.03,0.1,-3.75,11.53,AC,CW,1100,1440,550,60,-,FCC_SS,10.1016/j.msea.2019.138526
Alloy 1030,CoCrFeNi,4,8.25,1.03,0.1,-3.75,11.53,AC,CW,1100,1440,550,1464,-,FCC_SS,10.1016/j.msea.2019.138526
Alloy 1031,CoCrFeNi,4,8.25,1.03,0.1,-3.75,11.53,AC,CW,1100,1440,550,6000,-,FCC_SS,10.1016/j.msea.2019.138526
Alloy 1032,CoCrNi,3,8.33,1.12,0.11,-4.89,9.13,AC,HW,-,-,600,60,-,FCC_SS,10.1016/j.scriptamat.2019.01.016
Alloy 1033,CoCrNi,3,8.33,1.12,0.11,-4.89,9.13,AC,HW,-,-,700,60,-,FCC_SS,10.1016/j.scriptamat.2019.01.016
Alloy 1034,CoCrNi,3,8.33,1.12,0.11,-4.89,9.13,AC,HW,-,-,900,60,-,FCC_SS,10.1016/j.scriptamat.2019.01.016
Alloy 1035,CoNi,2,9.5,0.2002,0.015,0,5.76,AC,CW,1100,360,-,-,WQ,FCC_SS,10.1016/j.msea.2017.02.043
Alloy 1036,CoCrFeMnNi,5,8,0.92,0.14,-4.16,13.38,AC,-,1200,2880,900,60,-,FCC_SS,10.1016/j.actamat.2016.07.038
Alloy 1037,Ni18.5Fe18.5Cr18.5Co26Mn18.5,5,8.08,3.166,0.1364,-4.1144,13.29,AC,-,1000,1440,1100,60,-,FCC_SS,10.1016/j.msea.2015.03.109
Alloy 1038,Ni14Fe20Cr26Co20Mn20,5,7.76,3.2621,0.1355,-3.7232,13.23,AC,-,1000,1440,1100,60,-,FCC_PLUS_BCC,10.1016/j.msea.2015.03.109
Alloy 1039,NiFeCrCoMn,5,8,0.92,0.14,-4.16,13.38,AC,-,1000,1440,1100,60,-,FCC_SS,10.1016/j.msea.2015.03.109
Alloy 1040,CoCrFeNi,4,8.25,1.03,0.1,-3.75,11.53,AC,-,1000,1440,1100,60,-,FCC_PLUS_BCC,10.1016/j.msea.2015.03.109
Alloy 1041,Ni18.5Fe18.5Cr18.5Co26Mn18.5,5,8.08,3.166,0.1364,-4.1144,13.29,AC,-,1000,1440,625,60,-,Im,10.1016/j.msea.2015.03.109
Alloy 1042,Ni14Fe20Cr26Co20Mn20,5,7.76,3.2621,0.1355,-3.7232,13.23,AC,-,1000,1440,675,60,-,Im,10.1016/j.msea.2015.03.109
Alloy 1043,NiFeCrCoMn,5,8,0.92,0.14,-4.16,13.38,AC,-,1000,1440,650,60,-,Im,10.1016/j.msea.2015.03.109
Alloy 1044,CoCrFeNi,4,8.25,1.03,0.1,-3.75,11.53,AC,-,1000,1440,625,60,-,Im,10.1016/j.msea.2015.03.109
Alloy 1045,Fe70.04Mn28Al1.6Si0.28C0.08,5,7.63,4.3146,0.1287,-1.426,5.77,AC,-,1000,1440,625,60,-,Im,10.1016/j.msea.2015.03.109
Alloy 1046,Fe73.03Mn25Al1.6Si0.24Nb0.05C0.08,5,7.66,4.2125,0.1245,-1.3476,5.51,AC,-,1000,1440,625,60,-,Im,10.1016/j.msea.2015.03.109
Alloy 1047,Fe68.25Mn27Al4.1Si0.52Nb0.05C0.08,6,7.5,4.6984,0.1288,-3.0553,6.5,AC,-,1000,1440,625,60,-,Im,10.1016/j.msea.2015.03.109
Alloy 1048,Al0.5Cr0.9FeNi2.5V0.2,5,8.02,4.4447,0.1189,-10.9973,11.06,AC,CW,1200,1440,700,60,AQ,Im,10.1038/s41467-018-06600-8
Alloy 1049,Al0.5Cr0.9FeNi2.5V0.2,5,8.02,4.4447,0.1189,-10.9973,11.06,AC,CW,1200,1440,600,60,AQ,Im,10.1038/s41467-018-06600-8
Alloy 1050,Ni30Co30Cr10Fe10Al18W2,6,7.76,5.591,0.1409,-12.4432,13.05,AC,-,-,-,-,-,-,Im,10.1016/j.matlet.2019.06.067
Alloy 1051,Ni30Co30Cr10Fe10Al18W2,6,7.76,5.591,0.1409,-12.4432,13.05,AC,-,-,-,-,-,-,Im,10.1016/j.matlet.2019.06.067
Alloy 1052,CoCrFeNi,4,8.25,1.03,0.1,-3.75,11.53,AC,-,500,240,-,-,AQ,FCC_SS,10.1016/j.actamat.2016.06.063
Alloy 1053,CoCrFeNiMo0.1,5,8.2,1.96,0.11,-3.9,12.2,AC,-,500,240,-,-,AQ,FCC_SS,10.1016/j.actamat.2016.06.063
Alloy 1054,CoCrFeNiMo0.2,5,8.14,2.51,0.12,-4.04,12.57,AC,-,500,240,-,-,AQ,FCC_SS,10.1016/j.actamat.2016.06.063
HEA Phase Dataset v1d,,,,,,,,,,,,,,,,
Alloy 1055,CoCrFeNiMo0.3,5,8.09,2.3777,0.1273,-4.1536,12.83,AC,-,500,240,-,-,AQ,Im,10.1016/j.actamat.2016.06.063
Alloy 1056,CoCrFeNiMo0.3,5,8.09,2.3777,0.1273,-4.1536,12.83,AC,CW,500,240,850,60,AQ,Im,10.1016/j.actamat.2016.06.063
Alloy 1057,CoCrFeNiMo0.3,5,8.09,2.3777,0.1273,-4.1536,12.83,AC,CW,500,240,900,300,AQ,Im,10.1016/j.actamat.2016.06.063
Alloy 1058,Fe45Cr10V10Co10Ni25,5,8.1,1.7393,0.0927,-5.82,11.61,AC,CW,1100,360,900,10,WQ,FCC_SS,10.1038/s41598-019-39570-y
Alloy 1059,Fe45Cr10V10Co20Ni15,5,8,1.7325,0.0901,-5.36,11.86,AC,CW,1100,360,900,10,WQ,Im,10.1038/s41598-019-39570-y
Alloy 1060,Fe45Cr10V10Co30Ni5,5,7.9,1.7248,0.0874,-4.9,11.07,AC,CW,1100,360,900,10,WQ,Im,10.1038/s41598-019-39570-y
Alloy 1061,Fe45Cr10V10Co35,4,7.85,1.7206,0.0859,-4.67,9.87,AC,CW,1100,360,900,10,WQ,Im,10.1038/s41598-019-39570-y
Alloy 1062,FeCrCoMnNi,5,8,3.2695,0.1384,-4.16,13.38,AC,CW,-,-,-,-,-,FCC_SS,10.1016/j.msea.2019.04.025
Alloy 1063,Cr20Fe6Co34Ni34Mo6,5,8.5,2.1847,0.1202,-4.2928,11.58,AC,HW,1200,2880,800,3,AQ,FCC_SS,10.1016/j.ijplas.2018.10.005
Alloy 1064,Cr20Fe6Co34Ni34Mo6,5,8.5,2.1847,0.1202,-4.2928,11.58,AC,HW,1200,2880,800,60,AQ,FCC_SS,10.1016/j.ijplas.2018.10.005
Alloy 1065,Cr20Fe6Co34Ni34Mo6,5,8.5,2.1847,0.1202,-4.2928,11.58,AC,HW,1200,2880,900,60,AQ,FCC_SS,10.1016/j.ijplas.2018.10.005
Alloy 1066,Cr20Fe6Co34Ni34Mo6,5,8.5,2.1847,0.1202,-4.2928,11.58,AC,HW,1200,2880,1000,60,AQ,FCC_SS,10.1016/j.ijplas.2018.10.005
Alloy 1067,Cr20Fe6Co34Ni34Mo6,5,8.5,2.1847,0.1202,-4.2928,11.58,AC,HW,1200,2880,1150,60,AQ,FCC_SS,10.1016/j.ijplas.2018.10.005
Alloy 1068,Al5Nb24Ti40V5Zr26,5,4.24,5.2891,0.1093,-6.8576,11.3,AC,CW,-,-,1100,60,-,BCC_SS,10.1016/j.intermet.2019.106652
Alloy 1069,Al5Nb24Ti40V5Zr26,5,4.24,5.2891,0.1093,-6.8576,11.3,AC,CW,-,-,900,60,-,Im,10.1016/j.intermet.2019.106652
Alloy 1070,Al5Nb24Ti40V5Zr26,5,4.24,5.2891,0.1093,-6.8576,11.3,AC,CW,-,-,1000,60,-,BCC_SS,10.1016/j.intermet.2019.106652
Alloy 1071,AlCoCrFeNi2.1,5,7.7,5.38,0.12,-11.94,12.91,AC,-,-,-,-,-,-,Im,10.1016/j.matchar.2019.109955
Alloy 1072,Al0.3CoCrFeNi,5,7.88,3.49,0.11,-7.27,12.83,AC,CW,-,-,-,-,-,FCC_SS,10.1016/j.scriptamat.2018.10.023
Alloy 1073,Al0.3CoCrFeNi,5,7.88,3.49,0.11,-7.27,12.83,AC,CW,-,-,620,3000,-,Im,10.1016/j.scriptamat.2018.10.023
Alloy 1074,Al0.3CoCrFeNi,5,7.88,3.49,0.11,-7.27,12.83,AC,CW,1150,600,620,3000,-,Im,10.1016/j.scriptamat.2018.10.023
Alloy 1075,Al0.3CoCrFeNi,5,7.88,3.49,0.11,-7.27,12.83,AC,CW,-,-,550,1440,-,Im,10.1016/j.scriptamat.2018.10.023
Alloy 1076,Al0.3CoCrFeNi,5,7.88,3.49,0.11,-7.27,12.83,AC,CW,-,-,550,3000,-,Im,10.1016/j.scriptamat.2018.10.023
Alloy 1077,Al0.5Cr0.9FeNi2.5V0.2,5,8.02,4.4447,0.1189,-10.9973,11.06,AC,CW,1200,1440,-,-,-,FCC_SS,10.1038/s41467-018-06600-8
Alloy 1078,HfMoNbTaZr,5,4.8,6.3013,0.3112,-1.12,13.38,AC,-,-,-,-,-,-,BCC_SS,10.3390/e21010015
Alloy 1079,HfMoNbTaTi,5,4.4,4.9944,0.1183,2.72,13.38,AC,-,-,-,-,-,-,BCC_SS,10.3390/e21010015
Alloy 1080,HfMoNbTaTi,5,4.4,4.9944,0.1183,2.72,13.38,AC,-,-,-,-,-,-,BCC_SS,10.3390/e21010015
Alloy 1081,HfMoNbTiZr,5,4.6,5.06,0.31,-1.6,13.38,AC,-,-,-,-,-,-,Im,10.3390/e21010015
Alloy 1082,Fe36Ni18Mn33Al13C1.26,5,7.34,7.0071,0.1734,-12.0861,11.29,AC,-,-,-,-,-,-,Im,10.1016/j.msea.2017.03.099
Alloy 1083,Fe36Ni18Mn33Al13C1.26,5,7.34,7.0071,0.1734,-12.0861,11.29,AC,CW,-,-,1000,60,-,Im,10.1016/j.msea.2017.03.099
Alloy 1084,Fe36Ni18Mn33Al13C1.26,5,7.34,7.0071,0.1734,-12.0861,11.29,AC,CW,1100,240,1000,240,-,Im,10.1016/j.msea.2017.03.099
Alloy 1085,Fe36Ni18Mn33Al13,4,7.38,5.352,0.1482,-9.798,10.87,AC,-,-,-,-,-,-,Im,10.1016/j.msea.2017.03.099
Alloy 1086,Fe36Ni18Mn33Al13,4,7.38,5.352,0.1482,-9.798,10.87,AC,CW,-,-,1000,60,-,Im,10.1016/j.msea.2017.03.099
Alloy 1087,Fe36Ni18Mn33Al13,4,7.38,5.352,0.1482,-9.798,10.87,AC,CW,1100,240,1000,240,-,Im,10.1016/j.msea.2017.03.099
Alloy 1088,ZrTiHfV0.5Nb0.5,5,4.25,6.4405,0.1345,0.4375,12.97,AC,-,-,-,-,-,-,BCC_SS,10.3390/ma11020208
Alloy 1089,ZrTiHfV0.5Nb0.5,5,4.25,6.4405,0.1345,0.4375,12.97,AC,-,-,-,-,-,-,BCC_SS,10.3390/ma11020208
Alloy 1090,Zr2.0TiHfVNb2.0,5,4.43,6.8022,0.1374,1.4694,12.89,AC,-,-,-,-,-,-,BCC_SS,10.3390/ma11020208
Alloy 1091,Zr2.0TiHfVNb2.0,5,4.43,6.8022,0.1374,1.4694,12.89,AC,-,-,-,-,-,-,BCC_SS,10.3390/ma11020208
Alloy 1092,ZrTiHfNb0.5Mo0.5,5,4.38,5.7038,0.2705,-2.125,12.97,AC,-,-,-,-,-,-,BCC_SS,10.3390/ma11020208
Alloy 1093,ZrTiHfNb0.5Mo0.5,5,4.38,5.7038,0.2705,-2.125,12.97,AC,-,-,-,-,-,-,BCC_SS,10.3390/ma11020208
Alloy 1094,ZrTiHfNb0.5Ta0.5,5,4.25,4.8621,0.1182,0.875,12.97,AC,-,-,-,-,-,-,BCC_SS,10.3390/ma11020208
Alloy 1095,ZrTiHfNb0.5Ta0.5,5,4.25,4.8621,0.1182,0.875,12.97,AC,-,-,-,-,-,-,BCC_SS,10.3390/ma11020208
Alloy 1096,Fe40.4Ni11.3Mn34.8Al7.5Cr6C1.1,6,7.35,6.454,0.1656,-8.1782,11.54,AC,-,-,-,-,-,-,FCC_SS,10.1016/j.matchar.2019.109983
Alloy 1097,Fe40.4Ni11.3Mn34.8Al7.5Cr6C1.1,6,7.35,6.454,0.1656,-8.1782,11.54,AC,HW,1100,-,500,18720,WQ,FCC_SS,10.1016/j.matchar.2019.109983
Alloy 1098,Fe40.4Ni11.3Mn34.8Al7.5Cr6C1.1,6,7.35,6.454,0.1656,-8.1782,11.54,AC,HW,1100,-,500,60480,WQ,FCC_SS,10.1016/j.matchar.2019.109983
Alloy 1099,Fe40.4Ni11.3Mn34.8Al7.5Cr6C1.1,6,7.35,6.454,0.1656,-8.1782,11.54,AC,HW,1100,-,800,1440,WQ,FCC_SS,10.1016/j.matchar.2019.109983
Alloy 1100,Fe40.4Ni11.3Mn34.8Al7.5Cr6C1.1,6,7.35,6.454,0.1656,-8.1782,11.54,AC,HW,1100,-,1200,1440,WQ,FCC_SS,10.1016/j.matchar.2019.109983
Alloy 1101,Fe40.4Ni11.3Mn34.8Al7.5Cr6C1.1,6,7.35,6.454,0.1656,-8.1782,11.54,AC,HW,1100,-,1100,240,WQ,FCC_SS,10.1016/j.matchar.2019.109983
Alloy 1102,Fe40.4Ni11.3Mn34.8Al7.5Cr6C1.1,6,7.35,6.454,0.1656,-8.1782,11.54,AC,HW,1100,-,1100,1440,WQ,FCC_SS,10.1016/j.matchar.2019.109983
Alloy 1103,Fe28Ni18Mn33Al21,4,6.98,5.7084,0.1475,-13.4844,11.3,AC,-,-,-,-,-,-,Im,10.1016/j.actamat.2015.05.006
Alloy 1104,Fe28Ni18Mn33Al21,4,6.98,5.7084,0.1475,-13.4844,11.3,AC,-,-,-,1100,15,-,Im,10.1016/j.actamat.2015.05.006
Alloy 1105,Fe28Ni18Mn33Al21,4,6.98,5.7084,0.1475,-13.4844,11.3,AC,-,-,-,1100,30,-,Im,10.1016/j.actamat.2015.05.006
Alloy 1106,Fe28Ni18Mn33Al21,4,6.98,5.7084,0.1475,-13.4844,11.3,AC,-,-,-,1100,45,-,Im,10.1016/j.actamat.2015.05.006
Alloy 1107,Fe28Ni18Mn33Al21,4,6.98,5.7084,0.1475,-13.4844,11.3,AC,-,-,-,1100,180,-,Im,10.1016/j.actamat.2015.05.006
Alloy 1108,Fe28Ni18Mn33Al21,4,6.98,5.7084,0.1475,-13.4844,11.3,AC,-,-,-,1100,300,-,Im,10.1016/j.actamat.2015.05.006
Alloy 1109,Fe28Ni18Mn33Al21,4,6.98,5.7084,0.1475,-13.4844,11.3,AC,-,-,-,1100,600,-,Im,10.1016/j.actamat.2015.05.006
Alloy 1110,Fe28Ni18Mn33Al21,4,6.98,5.7084,0.1475,-13.4844,11.3,AC,-,-,-,1100,1200,-,Im,10.1016/j.actamat.2015.05.006
Alloy 1111,Fe28Ni18Mn33Al21,4,6.98,5.7084,0.1475,-13.4844,11.3,AC,-,-,-,1100,6000,-,Im,10.1016/j.actamat.2015.05.006
Alloy 1112,Fe28Ni18Mn33Al21,4,6.98,5.7084,0.1475,-13.4844,11.3,AC,-,-,-,1100,15000,-,Im,10.1016/j.actamat.2015.05.006
Alloy 1113,NbMoTaW,4,5.5,2.27,0.36,-6.5,11.53,AC,-,-,-,1200,1440,-,BCC_SS,10.1016/j.intermet.2017.01.007
Alloy 1114,NbMoTaW,4,5.5,2.27,0.36,-6.5,11.53,AC,-,-,-,1200,1440,-,BCC_SS,10.1016/j.intermet.2017.01.007
Alloy 1115,VNbMoTaW,5,5.4,3.21,0.34,-4.64,13.38,AC,-,-,-,1200,1440,-,BCC_SS,10.1016/j.intermet.2017.01.007
Alloy 1116,VNbMoTaW,5,5.4,3.21,0.34,-4.64,13.38,AC,-,-,-,1200,1440,-,BCC_SS,10.1016/j.intermet.2017.01.007
Alloy 1117,CoCrNi,3,8.33,1.12,0.11,-4.89,9.13,PM,HW,1180,10,-,-,-,FCC_PLUS_BCC,10.1016/j.msea.2017.06.086
Alloy 1118,CoCrNiMo0.05,4,8.33,0.168,0.1113,-4.8741,9.29,PM,-,-,-,-,-,-,FCC_SS,10.1016/j.jallcom.2019.05.208
Alloy 1119,CoCrNi,3,8.33,1.12,0.11,-4.89,9.13,AC,CW,1200,2880,950,60,AQ,FCC_SS,10.1016/j.actamat.2017.02.036
Alloy 1120,CrMnFeCoNi,5,8,0.92,0.14,-4.16,13.38,AC,CW,1200,2880,950,60,AQ,FCC_SS,10.1016/j.actamat.2017.02.036
Alloy 1121,CoCrNi,3,8.33,1.12,0.11,-4.89,9.13,AC,CW,1200,1400,925,60,-,FCC_SS,10.1016/j.actamat.2017.04.033
Alloy 1122,CoCrFeMnNi,5,8,0.92,0.14,-4.16,13.38,AC,CW,1200,1400,925,60,-,FCC_SS,10.1016/j.actamat.2017.04.033
Alloy 1123,CoCrFeMnNi,5,8,0.92,0.14,-4.16,13.38,AC,CW,1200,1400,925,60,-,FCC_SS,10.1016/j.actamat.2017.04.033
Alloy 1124,NbCrMo0.5Ta0.5TiZr,6,4.9,7.13,0.22,-4.92,14.53,AC,-,-,-,-,-,-,Im,10.1016/j.msea.2017.12.021
Alloy 1125,NbCrMo0.5Ta0.5TiZr,6,4.9,7.13,0.22,-4.92,14.53,AC,-,-,-,-,-,-,Im,10.1016/j.msea.2017.12.021
Alloy 1126,NbCrMo0.5Ta0.5TiZr,6,4.9,7.13,0.22,-4.92,14.53,AC,-,-,-,-,-,-,Im,10.1016/j.msea.2017.12.021
Alloy 1127,AlMo0.5NbTa0.5TiZr,5,4.3,4.34,0.22,-16.84,14.53,AC,-,1400,120,1200,1440,10 K min−1,BCC_SS,10.1016/j.actamat.2014.01.029
Alloy 1128,NbTaTi,3,4.67,1.0641,0.0411,1.3333,9.13,AC,-,-,-,-,-,-,BCC_SS,10.3390/e21020114
Alloy 1129,Nb1.5TaTiZr0.5,4,4.63,3.8412,0.0841,2.125,10.98,AC,-,-,-,-,-,-,BCC_SS,10.3390/e21020114
Alloy 1130,Fe22Co20Ni19Cr20Mn12Al7,6,7.71,4.346,0.1302,-7.5184,14.41,AC,HW,1100,-,950,60,AQ,Im,10.1016/j.msea.2019.138555
Alloy 1131,Fe22Co20Ni19Cr20Mn12Al7,6,7.71,4.346,0.1302,-7.5184,14.41,AC,HW,1100,-,1000,60,AQ,Im,10.1016/j.msea.2019.138555
Alloy 1132,Fe22Co20Ni19Cr20Mn12Al7,6,7.71,4.346,0.1302,-7.5184,14.41,AC,HW,1100,-,1100,60,AQ,Im,10.1016/j.msea.2019.138555
Alloy 1133,CoCrFeNiTi0.2,5,8.05,3.6584,0.1116,-7.3469,12.57,AC,CW,1200,30,800,180,WQ,Im,10.3390/e21040389
Alloy 1134,CoCrFeNiTi0.2,5,8.05,3.6584,0.1116,-7.3469,12.57,AC,CW,1200,30,800,300,WQ,Im,10.3390/e21040389
Alloy 1135,CoCrFeNiTi0.2,5,8.05,3.6584,0.1116,-7.3469,12.57,AC,CW,1200,30,800,480,WQ,Im,10.3390/e21040389
Alloy 1136,CoCrFeNiTi0.2,5,8.05,3.6584,0.1116,-7.3469,12.57,AC,CW,1200,30,800,600,WQ,Im,10.3390/e21040389
Alloy 1137,CoCrFeNiTi0.2,5,8.05,3.6584,0.1116,-7.3469,12.57,AC,CW,1200,30,800,1440,WQ,Im,10.3390/e21040389
Alloy 1138,CoCrFeNiTi0.2,5,8.05,3.6584,0.1116,-7.3469,12.57,AC,CW,1200,30,800,2880,WQ,Im,10.3390/e21040389
HEA Phase Dataset v1d,,,,,,,,,,,,,,,,
Alloy 1139,Al0.5CoCrFeNi,5,7.67,4.22,0.11,-9.09,13.15,AC,-,-,-,1150,10,WQ,FCC_PLUS_BCC,10.1007/s12598-016-0860-y
